Beneficiario;Zona concurrencia;X;Y;Municipio;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-5,038844644;39,92341455;Calera y Chozas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-5,034223438;39,75953156;Aldeanueva de Barbarroya;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,633045713;39,71826501;Navalmorales, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,503096484;39,70418995;Tembleque;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,977291255;39,98695782;Velada;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-5,089866956;39,69150575;Estrella, La;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,312580457;39,72118565;Lillo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,891163065;40,16457178;Ugena;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,742376521;39,97546711;Cazalegas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,262385344;39,71186886;Gálvez;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,112266744;40,04964553;Arcicóllar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,98182279;39,88837663;Calera y Chozas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,991689368;40,02513539;Yunclillos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,822196717;40,00166291;Pepino;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,124760532;39,97736801;Villamiel de Toledo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,594267511;39,77451018;Villarejo de Montalbán;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,869095194;39,83150913;Alcaudete de la Jara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,726534526;40,07591186;San Román de los Montes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-5,294364783;39,89546769;Calzada de Oropesa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,619463246;40,01295336;Lucillos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,838226354;40,07963867;Numancia de la Sagra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,713318736;40,03258018;Borox;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,651824216;40,05811857;Cardiel de los Montes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,915003921;39,57867701;Yébenes, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,699504228;39,76080872;Santa Ana de Pusa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,790461667;40,15561559;Navamorcuende;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,916501245;39,87306031;Herencias, Las;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,629361087;39,96848945;Montearagón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,422060222;39,7079637;Romeral, El;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,970593512;39,58437143;Sevilleja de la Jara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,130425766;39,76494554;Casasbuenas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,868251269;39,69954678;Villaminaya;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,715629477;39,83616011;San Bartolomé de las Abiertas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,461301624;40,1862478;Aldea en Cabo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,935473469;40,10438239;Montesclaros;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,423847229;40,10216417;Hormigos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,246980792;39,5137265;Quero;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,663155333;39,72061349;Villanueva de Bogas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-5,105905073;39,90024291;Alcañizo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,76810742;39,69862765;Torrecilla de la Jara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,239056207;39,71656206;Totanés;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-5,063189054;39,66968522;Estrella, La;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,755026821;39,74484643;Retamoso de la Jara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,875268676;39,85998656;Herencias, Las;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-5,139829945;39,73773093;Navalmoralejo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-5,116801074;39,51971573;Puerto de San Vicente;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,822564511;39,59933866;Robledo del Mazo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,504192172;39,62435;Hontanar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,703291222;39,59519847;Turleque;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,576057369;39,57723995;Hontanar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,177855984;39,74002116;Noez;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,618498504;39,59712242;Turleque;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,799171916;39,5468439;Robledo del Mazo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,990728829;39,79875104;Burguillos de Toledo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,359836201;39,42399613;Villafranca de los Caballeros;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,450577478;39,42640316;Camuñas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,271668899;39,70172814;Gálvez;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,373721864;39,98129196;Villarrubia de Santiago;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,424516847;39,97859719;Noblejas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,968291406;40,0925891;Lominchar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,391609284;39,70042691;San Martín de Montalbán;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,292672086;39,90346887;Burujón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,245114641;39,88642063;Albarreal de Tajo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,99775149;40,15148564;Viso de San Juan, El;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,777756738;40,1293424;Yeles;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,929563688;40,19473936;Carranque;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,725527598;39,8115842;Villamuelas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,809805635;39,71670986;Mascaraque;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,958573391;39,81636199;Nambroca;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,57202337;39,9807952;Cerralbos, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-5,132730529;39,78410497;Azután;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,316502309;39,88966354;Villatobas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-2,969203847;39,54801754;Toboso, El;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,644093958;39,51359223;Consuegra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,415440369;39,97277371;Noblejas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,215926371;39,61317381;Villa de Don Fadrique, La;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,235210896;39,61142107;Ventas con Peña Aguilera, Las;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,684288792;40,03862954;Borox;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,070281471;39,51999566;Miguel Esteban;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,373754296;39,99954999;Alcabón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,816583704;39,44781367;Yébenes, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,291174247;39,86069074;Villatobas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,896868429;40,17157304;Carranque;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,804417893;40,02804022;Pepino;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,710470595;39,57336566;Navalucillos, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,310487771;39,96161481;Villarrubia de Santiago;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,122145452;39,9822474;Santa Cruz de la Zarza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,977383263;39,45853725;Sevilleja de la Jara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,173367388;39,97030715;Santa Cruz de la Zarza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-3,22221558;39,95756497;Santa Cruz de la Zarza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-5,041605933;40,17634009;Arenas de San Pedro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,485423502;40,09708434;Hormigos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Toledo;-4,871263471;39,7830766;Alcaudete de la Jara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,646002807;39,38455546;Turís;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,473735758;39,55302945;San Antonio de Benagéber;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,355455974;39,53735208;Foios;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,792773544;39,42100276;Buñol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,324892999;39,58152415;Pobla de Farnals, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,569822409;39,71056323;Marines;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,583025667;39,37566888;Montserrat;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,724280948;39,60218167;Pedralba;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,364313;39,50436527;Tavernes Blanques;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,608638261;39,33469273;Real;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,305897711;39,58802159;Puig de Santa Maria, el;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,425325137;39,65482778;Nàquera/Náquera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,412748842;39,3064918;Almussafes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,512477465;39,64378262;Serra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,323264626;39,54518193;Albuixech;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,205712403;38,88764981;Vilallonga/Villalonga;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,617309224;38,76677582;Bocairent;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,715448009;39,69612531;Casinos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,477443272;39,0933116;Pobla Llarga, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,240391298;38,95506257;Palma de Gandía;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,406755113;39,38707892;Beniparrell;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,216788005;39,03094417;Xeraco;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,83510034;39,7352659;Villar del Arzobispo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,568865764;39,28220023;Llombai;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,354493351;39,51276343;Almàssera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,294853763;39,56274807;Pobla de Farnals, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,415519064;39,54192011;Rocafort;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,228650543;39,68070162;Canet d'En Berenguer;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,499174137;39,56180501;San Antonio de Benagéber;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,480723526;39,54645161;San Antonio de Benagéber;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,162747557;38,94617236;Bellreguard;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,132926133;38,94185745;Piles;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,268269921;39,72523253;Faura;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,397072313;39,61295616;Nàquera/Náquera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,172190785;38,91757248;Font d'En Carròs, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,254187775;38,93333356;Ròtova;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,369311127;39,19612074;Polinyà de Xúquer;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,549185431;38,91493853;Olleria, l';;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,528379788;38,91397709;Olleria, l';;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,99069811;39,7763985;Chelva;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,476836005;39,18805876;Guadassuar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,360558679;39,51076632;Almàssera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,656358922;39,47465861;Cheste;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,346375507;39,54573926;Albalat dels Sorells;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,016641108;39,88080981;Alpuente;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,418830336;38,89950516;Pobla del Duc, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,521933849;39,77198939;Gátova;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,588708708;39,02783389;Sellent;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,301846024;39,03523249;Simat de la Valldigna;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,353244117;39,48482772;Venta del Moro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,797770077;39,29127078;Dos Aguas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,70041253;39,32278568;Turís;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,773417334;39,61558477;Bugarra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,487951379;39,04707687;Manuel;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,902263554;39,62708314;Sot de Chera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,667389974;39,39320288;Turís;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,334158354;39,58885402;Rafelbunyol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,317042952;39,68588686;Petrés;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,647975092;39,0212512;Anna;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,414868577;39,3213588;Almussafes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,538390536;39,03390887;Llosa de Ranes, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,310147379;39,00854077;Barx;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,353854632;39,74103516;Torres Torres;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,890199624;38,81190299;Font de la Figuera, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,401238389;39,41527979;Massanassa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,510594895;39,65403026;Serra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,52126201;39,14605623;Massalavés;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,559364545;39,49258119;Loriguilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,588978755;38,87998963;Aielo de Malferit;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,443954529;38,93834892;Benigànim;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,192836707;38,94847707;Real de Gandia, el;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,754468541;38,88117356;Mogente/Moixent;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,048844996;39,05157934;Ayora;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,570614348;38,9979787;Llanera de Ranes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,459135231;39,04936233;Rafelguaraf;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,702512593;39,70674373;Casinos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,411710333;39,29376593;Almussafes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,428679835;39,68692778;Serra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,057986938;39,06164318;Ayora;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,676212638;39,66706736;Domeño;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,289638883;39,12783354;Favara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,682085169;39,62668045;Pedralba;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,370454174;39,77950928;Algar de Palancia;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,384173226;39,27666357;Sollana;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,327987501;39,1488009;Llaurí;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,716423322;38,87521861;Mogente/Moixent;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,541460233;39,08894084;Gavarda;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,388451055;39,20389407;Albalat de la Ribera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,281098011;40,06945784;Ademuz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,793232744;39,41602027;Buñol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,279267065;39,54769861;Caudete de las Fuentes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,684962053;38,97224827;Enguera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,817617697;39,38457803;Yátova;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,554775899;38,81885816;Agullent;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,2180565;39,72551648;Sinarcas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,367132341;39,67760221;Segart;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,970292118;39,90643092;Yesa, La;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,93156525;39,48408947;Siete Aguas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,099664605;39,08222456;Zarra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,257402066;40,01596859;Casas Bajas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,70183779;39,80743127;Alcublas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,783432423;38,77995739;Fontanars dels Alforins;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,494563127;38,95178103;Bellús;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,774380861;39,12855296;Bicorp;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,828660893;39,83583865;Andilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,334168834;38,98477638;Pinet;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,110287912;39,95129327;Aras de los Olmos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,937618292;39,23530558;Cortes de Pallás;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,85748243;39,78303273;Higueruelas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,772402449;39,23158601;Millares;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,384008246;38,84459131;Salem;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,337164424;40,05724929;Vallanca;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,162065497;40,04988249;Puebla de San Miguel;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,104702335;39,71121576;Benagéber;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,177565566;40,06913622;Ademuz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,442529498;38,85297505;Otos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,417261771;38,84744168;Beniatjar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,059636377;39,05454773;Ayora;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,442293881;38,94325012;Benigànim;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,59079279;39,07580382;Antella;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,577108057;39,27597209;Catadau;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,493593891;39,13003299;Benimuslem;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,180649905;38,94592208;Almoines;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,389308053;39,18750799;Benicull de Xúquer;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,366562783;39,5185136;Bonrepòs i Mirambell;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,592785659;38,97418825;Alcúdia de Crespins, l';;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,496855078;38,90570195;Alfarrasí;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,471257277;39,08233019;Pobla Llarga, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,470056255;38,98775875;Genovés, el;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,688746897;39,09739699;Navarrés;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,779412056;39,3932877;Alborache;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,047063363;39,76545087;Tuéjar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,377715425;38,87789355;Castelló de Rugat;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,307064142;39,54887934;Massalfassar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,530748183;38,83462423;Benissoda;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,664893683;38,99357988;Enguera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,58212083;38,86059373;Agullent;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,311415511;39,54166515;Albuixech;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,691083618;38,89673146;Vallada;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,678277217;39,06478999;Bolbaite;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,563683103;39,0673522;Alcàntera de Xúquer;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,141760544;38,94994822;Miramar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,491633017;38,91445423;Sempere;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,495323929;38,88819825;Montaverner;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,39841473;38,86719399;Ráfol de Salem;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,193539099;38,91253838;Potries;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,303970848;38,91388142;Llocnou de Sant Jeroni;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,326336169;39,55912596;Massalfassar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,341229233;38,91544823;Benicolet;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,375764228;39,27028502;Sollana;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,495875765;38,85180184;Palomar, el;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,365187786;38,8784853;Rugat;;
